instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,708,23,gain,0,91,626,0.23,1.5822,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98215,0.83471,0,massA=0.0149 massB=0.82
p2,1115,37,neutral,0,151,252,0.68,1.1348,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25386,0.99411,0,massA=0.252 massB=0.742
p2,1032,34,gain,0,52,96,0.63,1.1631,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99168,0.99491,0,massA=0.00827 massB=0.987
p2,435,14,gain,0,81,201,0.68,1.6874,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25386,0.98834,0,massA=0.251 massB=0.737
p2,671,22,gain,0,81,163,0.72,1.4489,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12085,0.97485,0,massA=0.118 massB=0.857
p2,506,16,mixed,139,139,234,0.6,1.0101,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.80069,0.89938,0,massA=0.179 massB=0.72
p2,120,4,neutral,0,29,71,0.55,1.3466,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.82783,0.984,0,massA=0.169 massB=0.815
p2,1261,30,dominant,0,149,187,1.0,1.255,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.27512,0.91822,0,massA=0.253 massB=0.666
p2,58,1,mixed,58,58,116,0.66,1.32,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98309,0.96439,0,massA=0.0163 massB=0.948
p2,734,24,gain,0,168,214,0.76,0.9681,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.70902,0.83264,0,massA=0.242 massB=0.59
p2,521,17,gain,0,117,362,0.42,1.2995,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.06954,0.97975,0,massA=0.0681 massB=0.912
p2,345,11,gain,0,54,68,0.81,1.02,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20181,0.98657,0,massA=0.199 massB=0.787
p2,49,1,gain,0,58,116,0.66,1.32,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03541,0.93048,0,massA=0.0329 massB=0.898
p2,1124,37,gain,0,151,252,0.68,1.1348,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.78793,0.86401,0,massA=0.183 massB=0.681
p2,525,17,gain,0,117,362,0.42,1.2995,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10375,0.98461,0,massA=0.102 massB=0.882
p2,1235,17,dominant,0,117,129,1.0,1.1026,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22815,0.99009,0,massA=0.226 massB=0.764
p2,1208,4,dominant,0,29,56,1.0,1.931,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90665,0.9959,0,massA=0.093 massB=0.903
p2,618,20,gain,0,186,266,0.63,0.901,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99413,0.77986,0,massA=0.00457 massB=0.775
p2,1275,37,dominant,0,151,193,1.0,1.2781,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.60393,0.99431,0,massA=0.6 massB=0.394
p2,694,23,neutral,0,91,626,0.23,1.5822,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.48048,0.9938,0,massA=0.516 massB=0.478
p2,1013,33,mixed,142,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20689,0.99051,0,massA=0.205 massB=0.786
p2,356,11,mixed,54,54,68,0.81,1.02,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89181,0.89508,0,massA=0.0968 massB=0.798
p2,539,17,mixed,117,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09671,0.91156,0,massA=0.0882 massB=0.823
p2,1260,30,dominant,0,149,187,1.0,1.255,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88721,0.99473,0,massA=0.112 massB=0.883
p2,121,4,neutral,0,29,71,0.55,1.3466,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.27826,0.99406,0,massA=0.277 massB=0.717
p2,663,22,neutral,0,81,163,0.72,1.4489,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02229,0.99705,0,massA=0.0222 massB=0.975
p2,1079,35,mixed,91,91,133,0.68,0.9938,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.08152,0.92771,0,massA=0.0756 massB=0.852
p2,269,8,mixed,62,62,263,0.33,1.3998,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12252,0.91332,0,massA=0.112 massB=0.801
p2,10,0,gain,0,186,984,0.26,1.3755,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.70253,0.98112,0,massA=0.292 massB=0.689
p2,115,3,mixed,46,46,158,0.33,1.1335,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.27202,0.97401,0,massA=0.265 massB=0.709
p2,143,4,mixed,29,29,71,0.55,1.3466,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20689,0.9936,0,massA=0.206 massB=0.788
p2,270,9,neutral,0,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.83333,0.9823,0,massA=0.164 massB=0.819
p2,255,8,gain,0,62,263,0.33,1.3998,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16452,0.99016,0,massA=0.163 massB=0.827
p2,31,1,neutral,0,58,116,0.66,1.32,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.35936,0.99459,0,massA=0.357 massB=0.637
p2,887,29,gain,0,79,81,0.83,0.851,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13028,0.95299,0,massA=0.124 massB=0.829
p2,608,20,neutral,0,186,266,0.63,0.901,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92192,0.98508,0,massA=0.0769 massB=0.908
p2,722,24,neutral,0,168,214,0.76,0.9681,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98831,0.99692,0,massA=0.0117 massB=0.985
p2,889,29,gain,0,79,81,0.83,0.851,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04603,0.96773,0,massA=0.0445 massB=0.923
p2,792,26,gain,0,59,151,0.36,0.9214,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99206,0.98992,0,massA=0.00786 massB=0.982
p2,445,14,mixed,81,81,201,0.68,1.6874,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.2422,0.97211,0,massA=0.235 massB=0.737
p2,477,15,mixed,82,82,113,0.74,1.0198,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17781,0.83957,0,massA=0.149 massB=0.69
p2,1166,38,mixed,183,183,609,0.38,1.2646,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.81287,0.86453,0,massA=0.162 massB=0.703
p2,18,0,gain,0,186,984,0.26,1.3755,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98145,0.78828,0,massA=0.0146 massB=0.774
p2,195,6,gain,0,94,101,0.71,0.7629,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23935,0.9905,0,massA=0.237 massB=0.753
p2,890,29,mixed,79,79,81,0.83,0.851,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.81758,0.9594,0,massA=0.175 massB=0.784
p2,24,0,mixed,186,186,984,0.26,1.3755,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97702,0.91343,0,massA=0.021 massB=0.892
p2,1114,37,neutral,0,151,252,0.68,1.1348,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.61509,0.9889,0,massA=0.381 massB=0.608
p2,763,25,gain,0,124,207,0.76,1.2687,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02229,0.99435,0,massA=0.0222 massB=0.972
p2,319,10,gain,0,111,278,0.58,1.4526,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01785,0.90683,0,massA=0.0162 massB=0.891
p2,166,5,gain,0,162,381,0.46,1.0819,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91429,0.8391,0,massA=0.0719 massB=0.767
p2,788,26,neutral,0,59,151,0.36,0.9214,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92192,0.99193,0,massA=0.0774 massB=0.914
p2,82,2,mixed,162,162,661,0.26,1.0609,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99474,0.98421,0,massA=0.00518 massB=0.979
p2,577,19,neutral,0,64,122,0.49,0.9341,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18952,0.98806,0,massA=0.187 massB=0.801
p2,63,2,neutral,0,162,661,0.26,1.0609,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02263,0.99707,0,massA=0.0226 massB=0.975
p2,487,16,neutral,0,139,234,0.6,1.0101,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19683,0.98496,0,massA=0.194 massB=0.791
p2,609,20,neutral,0,186,266,0.63,0.901,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03705,0.97955,0,massA=0.0363 massB=0.943
p2,981,32,mixed,131,131,236,0.57,1.0269,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23652,0.9817,0,massA=0.232 massB=0.75
p2,856,28,gain,0,132,181,0.76,1.0421,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93767,0.80174,0,massA=0.05 massB=0.752
p2,1227,13,dominant,0,72,119,1.0,1.6528,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.21337,0.88749,0,massA=0.189 massB=0.698
p2,1195,39,mixed,178,178,567,0.32,1.0193,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17329,0.94631,0,massA=0.164 massB=0.782
p2,309,10,neutral,0,111,278,0.58,1.4526,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02499,0.98613,0,massA=0.0246 massB=0.961
p2,772,25,mixed,124,124,207,0.76,1.2687,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99737,0.98876,0,massA=0.0026 massB=0.986
p2,52,1,mixed,58,58,116,0.66,1.32,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99453,0.99025,0,massA=0.00542 massB=0.985
p2,1097,36,gain,0,98,227,0.47,1.0887,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.07005,0.96534,0,massA=0.0676 massB=0.898
p2,39,1,neutral,0,58,116,0.66,1.32,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04638,0.9867,0,massA=0.0458 massB=0.941
p2,661,22,neutral,0,81,163,0.72,1.4489,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.28458,0.99451,0,massA=0.283 massB=0.711
p2,516,17,neutral,0,117,362,0.42,1.2995,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95885,0.97407,0,massA=0.0401 massB=0.934
p2,432,14,gain,0,81,201,0.68,1.6874,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99254,0.99339,0,massA=0.00741 massB=0.986
p2,1126,37,gain,0,151,252,0.68,1.1348,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92136,0.88266,0,massA=0.0694 massB=0.813
p2,1231,15,dominant,0,82,114,1.0,1.3902,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.24508,0.97706,0,massA=0.239 massB=0.738
p2,845,28,neutral,0,132,181,0.76,1.0421,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.32082,0.99426,0,massA=0.319 massB=0.675
p2,305,10,neutral,0,111,278,0.58,1.4526,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22001,0.99504,0,massA=0.219 massB=0.776
p2,636,21,neutral,0,106,206,0.73,1.4187,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99206,0.96913,0,massA=0.00769 massB=0.961
p2,94,3,neutral,0,46,158,0.33,1.1335,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.38491,0.99391,0,massA=0.611 massB=0.383
p2,1223,11,dominant,0,54,73,1.0,1.3519,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.28457,0.91988,0,massA=0.262 massB=0.658
p2,1102,36,mixed,98,98,227,0.47,1.0887,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99553,0.98962,0,massA=0.00442 massB=0.985
p2,1095,36,gain,0,98,227,0.47,1.0887,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14415,0.99097,0,massA=0.143 massB=0.848
p2,137,4,gain,0,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11124,0.96218,0,massA=0.107 massB=0.855
p2,393,13,neutral,0,72,88,0.64,0.7822,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02676,0.9974,0,massA=0.0267 massB=0.971
p2,709,23,gain,0,91,626,0.23,1.5822,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02298,0.9076,0,massA=0.0209 massB=0.887
p2,557,18,gain,0,41,61,0.58,0.8629,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10971,0.94659,0,massA=0.104 massB=0.843
p2,859,28,gain,0,132,181,0.76,1.0421,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02738,0.91689,0,massA=0.0251 massB=0.892
p2,1233,16,dominant,0,139,190,1.0,1.3669,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.60766,0.99268,0,massA=0.603 massB=0.389
p2,1254,27,dominant,0,166,204,1.0,1.2289,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95823,0.9507,0,massA=0.0397 massB=0.911
p2,941,31,gain,0,51,151,0.29,0.8586,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10088,0.98506,0,massA=0.0994 massB=0.886
p2,92,3,neutral,0,46,158,0.33,1.1335,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.96641,0.99813,0,massA=0.0335 massB=0.965
p2,126,4,neutral,0,29,71,0.55,1.3466,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97685,0.98124,0,massA=0.0227 massB=0.959
p2,876,29,neutral,0,79,81,0.83,0.851,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98959,0.97192,0,massA=0.0101 massB=0.962
p2,672,22,gain,0,81,163,0.72,1.4489,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98999,0.9925,0,massA=0.00994 massB=0.983
p2,357,11,mixed,54,54,68,0.81,1.02,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18242,0.92256,0,massA=0.168 massB=0.754
p2,1163,38,mixed,183,183,609,0.38,1.2646,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16668,0.98558,0,massA=0.164 massB=0.821
p2,1263,31,dominant,0,51,73,1.0,1.4314,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.2674,0.92367,0,massA=0.247 massB=0.677
p2,1145,38,neutral,0,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19437,0.99503,0,massA=0.193 massB=0.802
p2,978,32,gain,0,131,236,0.57,1.0269,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98935,0.76491,0,massA=0.00815 massB=0.757
p2,427,14,neutral,0,81,201,0.68,1.6874,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16452,0.9829,0,massA=0.162 massB=0.821
p2,301,10,neutral,0,111,278,0.58,1.4526,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.26894,0.99382,0,massA=0.267 massB=0.727
p2,1030,34,gain,0,52,96,0.63,1.1631,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.7578,0.98318,0,massA=0.238 massB=0.745
p2,831,27,mixed,166,166,433,0.53,1.3825,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.24508,0.98513,0,massA=0.241 massB=0.744
p2,615,20,gain,0,186,266,0.63,0.901,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18713,0.97355,0,massA=0.182 massB=0.791
p2,4,0,neutral,0,186,984,0.26,1.3755,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.56218,0.9929,0,massA=0.435 massB=0.558
p2,730,24,gain,0,168,214,0.76,0.9681,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.7663,0.96344,0,massA=0.225 massB=0.738
p2,348,11,gain,0,54,68,0.81,1.02,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98804,0.87938,0,massA=0.0105 massB=0.869
p2,1200,0,dominant,0,186,240,1.0,1.2903,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98594,0.95843,0,massA=0.0135 massB=0.945
p2,215,7,neutral,0,63,98,0.64,0.9956,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.4187,0.9941,0,massA=0.416 massB=0.578
p2,933,31,neutral,0,51,151,0.29,0.8586,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02096,0.99812,0,massA=0.0209 massB=0.977
p2,550,18,gain,0,41,61,0.58,0.8629,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73716,0.97794,0,massA=0.257 massB=0.721
p2,87,2,mixed,162,162,661,0.26,1.0609,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14223,0.86138,0,massA=0.123 massB=0.739
p2,733,24,gain,0,168,214,0.76,0.9681,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02676,0.99456,0,massA=0.0266 massB=0.968
p2,1225,12,dominant,0,164,181,1.0,1.1037,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.35398,0.93949,0,massA=0.333 massB=0.607
p2,526,17,gain,0,117,362,0.42,1.2995,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90927,0.83373,0,massA=0.0756 massB=0.758
p2,307,10,neutral,0,111,278,0.58,1.4526,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15203,0.9818,0,massA=0.149 massB=0.833
p2,29,0,mixed,186,186,984,0.26,1.3755,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0737,0.86988,0,massA=0.0641 massB=0.806
p2,1027,34,neutral,0,52,96,0.63,1.1631,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20434,0.98393,0,massA=0.201 massB=0.783
p2,1236,18,dominant,0,41,88,1.0,2.1463,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95186,0.99721,0,massA=0.048 massB=0.949
p2,294,9,mixed,49,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85195,0.91572,0,massA=0.136 massB=0.78
p2,65,2,neutral,0,162,661,0.26,1.0609,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18243,0.99332,0,massA=0.181 massB=0.812
p2,436,14,gain,0,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89181,0.94129,0,massA=0.102 massB=0.839
p2,645,21,gain,0,106,206,0.73,1.4187,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19931,0.98501,0,massA=0.196 massB=0.789
p2,1008,33,gain,0,142,446,0.53,1.6646,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98747,0.78962,0,massA=0.00989 massB=0.78
p2,258,8,gain,0,62,263,0.33,1.3998,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97982,0.88406,0,massA=0.0178 massB=0.866
p2,339,11,neutral,0,54,68,0.81,1.02,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04814,0.98479,0,massA=0.0474 massB=0.937
p2,378,12,gain,0,164,541,0.38,1.2535,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98481,0.80507,0,massA=0.0122 massB=0.793
p2,901,30,neutral,0,149,447,0.26,0.78,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16238,0.99273,0,massA=0.161 massB=0.832
p2,957,31,mixed,51,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14223,0.86981,0,massA=0.124 massB=0.746
p2,583,19,gain,0,64,122,0.49,0.9341,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02162,0.99669,0,massA=0.0215 massB=0.975
p2,43,1,gain,0,58,116,0.66,1.32,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04337,0.99499,0,massA=0.0431 massB=0.952
p2,617,20,gain,0,186,266,0.63,0.901,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09808,0.93216,0,massA=0.0914 massB=0.841
p2,1031,34,gain,0,52,96,0.63,1.1631,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14609,0.97632,0,massA=0.143 massB=0.834
p2,1065,35,gain,0,91,133,0.68,0.9938,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18713,0.98119,0,massA=0.184 massB=0.798
p2,213,7,neutral,0,63,98,0.64,0.9956,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04272,0.99706,0,massA=0.0426 massB=0.954
p2,326,10,mixed,111,111,278,0.58,1.4526,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88721,0.85503,0,massA=0.0964 massB=0.759
p2,554,18,gain,0,41,61,0.58,0.8629,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.70902,0.90041,0,massA=0.262 massB=0.638
p2,457,15,neutral,0,82,113,0.74,1.0198,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22542,0.97446,0,massA=0.22 massB=0.755
p2,1157,38,gain,0,183,609,0.38,1.2646,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.07752,0.93687,0,massA=0.0726 massB=0.864
p2,585,19,gain,0,64,122,0.49,0.9341,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15003,0.99077,0,massA=0.149 massB=0.842
p2,1149,38,neutral,0,183,609,0.38,1.2646,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02442,0.9851,0,massA=0.0241 massB=0.961
p2,1154,38,gain,0,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.6478,0.91207,0,massA=0.321 massB=0.591
p2,483,16,neutral,0,139,234,0.6,1.0101,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02129,0.99724,0,massA=0.0212 massB=0.976
p2,962,32,neutral,0,131,236,0.57,1.0269,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9891,0.99779,0,massA=0.0109 massB=0.987
p2,603,20,neutral,0,186,266,0.63,0.901,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02931,0.99666,0,massA=0.0292 massB=0.967
p2,741,24,mixed,168,168,214,0.76,0.9681,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17329,0.98437,0,massA=0.171 massB=0.814
p2,674,22,gain,0,81,163,0.72,1.4489,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73412,0.8823,0,massA=0.235 massB=0.648
p2,471,15,mixed,82,82,113,0.74,1.0198,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22001,0.96737,0,massA=0.213 massB=0.755
p2,1046,34,mixed,52,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.76908,0.88732,0,massA=0.205 massB=0.682
p2,286,9,gain,0,49,153,0.26,0.8118,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88243,0.90329,0,massA=0.106 massB=0.797
p2,1207,3,dominant,0,46,58,1.0,1.2609,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.31912,0.93065,0,massA=0.297 massB=0.634
p2,1139,37,mixed,151,151,252,0.68,1.1348,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1023,0.95427,0,massA=0.0976 massB=0.857
p2,1188,39,gain,0,178,567,0.32,1.0193,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98469,0.83291,0,massA=0.0127 massB=0.82
p2,1111,37,neutral,0,151,252,0.68,1.1348,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.31743,0.99323,0,massA=0.315 massB=0.678
p2,1151,38,gain,0,183,609,0.38,1.2646,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11279,0.97962,0,massA=0.11 massB=0.869
p2,1255,27,dominant,0,166,204,1.0,1.2289,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.5813,0.99365,0,massA=0.578 massB=0.416
p2,848,28,neutral,0,132,181,0.76,1.0421,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94815,0.98944,0,massA=0.0513 massB=0.938
p2,875,29,neutral,0,79,81,0.83,0.851,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.39607,0.99441,0,massA=0.394 massB=0.601
p2,544,18,neutral,0,41,61,0.58,0.8629,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.47658,0.99427,0,massA=0.52 massB=0.474
p2,584,19,gain,0,64,122,0.49,0.9341,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.55061,0.9623,0,massA=0.432 massB=0.53
p2,0,0,neutral,0,186,984,0.26,1.3755,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.82894,0.98387,0,massA=0.168 massB=0.816
p2,23,0,mixed,186,186,984,0.26,1.3755,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1192,0.98744,0,massA=0.118 massB=0.87
p2,1081,36,neutral,0,98,227,0.47,1.0887,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23092,0.99353,0,massA=0.229 massB=0.764
p2,1016,33,mixed,142,142,446,0.53,1.6646,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.81048,0.86642,0,massA=0.164 massB=0.702
p2,776,25,mixed,124,124,207,0.76,1.2687,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9263,0.85466,0,massA=0.063 massB=0.792
p2,1019,33,mixed,142,142,446,0.53,1.6646,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14415,0.89548,0,massA=0.129 massB=0.766
p2,659,21,mixed,106,106,206,0.73,1.4187,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16667,0.94961,0,massA=0.158 massB=0.791
p2,735,24,gain,0,168,214,0.76,0.9681,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1561,0.97679,0,massA=0.152 massB=0.824
p2,736,24,gain,0,168,214,0.76,0.9681,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93046,0.78479,0,massA=0.0546 massB=0.73
p2,329,10,mixed,111,111,278,0.58,1.4526,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13846,0.90816,0,massA=0.126 massB=0.782
p2,786,26,neutral,0,59,151,0.36,0.9214,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97135,0.98043,0,massA=0.0281 massB=0.952
p2,743,24,mixed,168,168,214,0.76,0.9681,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16238,0.99092,0,massA=0.161 massB=0.83
