instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,890,29,mixed,79,79,81,0.83,0.851,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.1128,1.0,0,massA=0.887 massB=0.113
p2,24,0,mixed,186,186,984,0.26,1.3755,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.82671,1.0,0,massA=0.173 massB=0.827
p2,1114,37,neutral,0,151,252,0.68,1.1348,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.67233,1.0,0,massA=0.328 massB=0.672
p2,763,25,gain,0,124,207,0.76,1.2687,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.81757,1.0,0,massA=0.818 massB=0.182
p2,319,10,gain,0,111,278,0.58,1.4526,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.45326,1.0,0,massA=0.453 massB=0.547
p2,166,5,gain,0,162,381,0.46,1.0819,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00491,1.0,0,massA=0.995 massB=0.00491
p2,788,26,neutral,0,59,151,0.36,0.9214,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99768,1.0,0,massA=0.00232 massB=0.998
p2,82,2,mixed,162,162,661,0.26,1.0609,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96979,1.0,0,massA=0.0302 massB=0.97
p2,577,19,neutral,0,64,122,0.49,0.9341,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00083,1.0,0,massA=0.00083 massB=0.999
p2,63,2,neutral,0,162,661,0.26,1.0609,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01033,1.0,0,massA=0.0103 massB=0.99
p2,487,16,neutral,0,139,234,0.6,1.0101,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00885,1.0,0,massA=0.00885 massB=0.991
p2,609,20,neutral,0,186,266,0.63,0.901,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.13661,1.0,0,massA=0.137 massB=0.863
p2,981,32,mixed,131,131,236,0.57,1.0269,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.84797,1.0,0,massA=0.848 massB=0.152
p2,856,28,gain,0,132,181,0.76,1.0421,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.03514,1.0,0,massA=0.965 massB=0.0351
p2,1227,13,dominant,0,72,119,1.0,1.6528,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99863,1.0,0,massA=0.999 massB=0.00137
p2,1195,39,mixed,178,178,567,0.32,1.0193,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9836,1.0,0,massA=0.984 massB=0.0164
p2,309,10,neutral,0,111,278,0.58,1.4526,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.23371,1.0,0,massA=0.234 massB=0.766
p2,772,25,mixed,124,124,207,0.76,1.2687,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99265,1.0,0,massA=0.00735 massB=0.993
p2,52,1,mixed,58,58,116,0.66,1.32,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.90991,1.0,0,massA=0.0901 massB=0.91
p2,1097,36,gain,0,98,227,0.47,1.0887,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06009,1.0,0,massA=0.0601 massB=0.94
p2,39,1,neutral,0,58,116,0.66,1.32,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.56985,1.0,0,massA=0.57 massB=0.43
p2,661,22,neutral,0,81,163,0.72,1.4489,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02369,0.99999,0,massA=0.0237 massB=0.976
p2,516,17,neutral,0,117,362,0.42,1.2995,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99142,1.0,0,massA=0.00858 massB=0.991
p2,432,14,gain,0,81,201,0.68,1.6874,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.30736,1.0,0,massA=0.693 massB=0.307
p2,1126,37,gain,0,151,252,0.68,1.1348,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0341,1.0,0,massA=0.966 massB=0.0341
p2,1231,15,dominant,0,82,114,1.0,1.3902,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99978,1.0,0,massA=1 massB=0.000217
p2,845,28,neutral,0,132,181,0.76,1.0421,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06371,1.0,0,massA=0.0637 massB=0.936
p2,305,10,neutral,0,111,278,0.58,1.4526,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.14805,1.0,0,massA=0.148 massB=0.852
p2,636,21,neutral,0,106,206,0.73,1.4187,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99029,1.0,0,massA=0.00971 massB=0.99
p2,94,3,neutral,0,46,158,0.33,1.1335,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.79311,1.0,0,massA=0.207 massB=0.793
p2,1223,11,dominant,0,54,73,1.0,1.3519,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99825,1.0,0,massA=0.998 massB=0.00175
p2,1102,36,mixed,98,98,227,0.47,1.0887,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98795,1.0,0,massA=0.0121 massB=0.988
p2,1095,36,gain,0,98,227,0.47,1.0887,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.62246,1.0,0,massA=0.622 massB=0.378
p2,137,4,gain,0,29,71,0.55,1.3466,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.30075,1.0,0,massA=0.301 massB=0.699
p2,393,13,neutral,0,72,88,0.64,0.7822,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01243,1.0,0,massA=0.0124 massB=0.988
p2,709,23,gain,0,91,626,0.23,1.5822,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00913,1.0,0,massA=0.00913 massB=0.991
p2,557,18,gain,0,41,61,0.58,0.8629,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.21207,1.0,0,massA=0.212 massB=0.788
p2,859,28,gain,0,132,181,0.76,1.0421,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.28141,1.0,0,massA=0.281 massB=0.719
p2,1233,16,dominant,0,139,190,1.0,1.3669,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99975,1.0,0,massA=1 massB=0.000253
p2,1254,27,dominant,0,166,204,1.0,1.2289,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99985,1.0,0,massA=0.000154 massB=1
p2,941,31,gain,0,51,151,0.29,0.8586,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00371,1.0,0,massA=0.00371 massB=0.996
p2,92,3,neutral,0,46,158,0.33,1.1335,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.94967,1.0,0,massA=0.0503 massB=0.95
p2,126,4,neutral,0,29,71,0.55,1.3466,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99351,1.0,0,massA=0.00649 massB=0.994
p2,876,29,neutral,0,79,81,0.83,0.851,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97904,1.0,0,massA=0.021 massB=0.979
p2,672,22,gain,0,81,163,0.72,1.4489,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.32767,1.0,0,massA=0.672 massB=0.328
p2,357,11,mixed,54,54,68,0.81,1.02,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99951,1.0,0,massA=1 massB=0.000488
p2,1163,38,mixed,183,183,609,0.38,1.2646,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.96036,1.0,0,massA=0.96 massB=0.0396
p2,1263,31,dominant,0,51,73,1.0,1.4314,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99879,1.0,0,massA=0.999 massB=0.00121
p2,1145,38,neutral,0,183,609,0.38,1.2646,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.28141,1.0,0,massA=0.281 massB=0.719
p2,978,32,gain,0,131,236,0.57,1.0269,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06009,1.0,0,massA=0.94 massB=0.0601
p2,427,14,neutral,0,81,201,0.68,1.6874,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00649,1.0,0,massA=0.00649 massB=0.994
p2,301,10,neutral,0,111,278,0.58,1.4526,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00858,1.0,0,massA=0.00858 massB=0.991
p2,1030,34,gain,0,52,96,0.63,1.1631,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06188,1.0,0,massA=0.938 massB=0.0619
p2,831,27,mixed,166,166,433,0.53,1.3825,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97069,1.0,0,massA=0.971 massB=0.0293
p2,615,20,gain,0,186,266,0.63,0.901,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98028,1.0,0,massA=0.98 massB=0.0197
p2,4,0,neutral,0,186,984,0.26,1.3755,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.18713,1.0,0,massA=0.813 massB=0.187
p2,730,24,gain,0,168,214,0.76,0.9681,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.14805,1.0,0,massA=0.852 massB=0.148
p2,348,11,gain,0,54,68,0.81,1.02,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04337,1.0,0,massA=0.957 massB=0.0434
p2,1200,0,dominant,0,186,240,1.0,1.2903,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99999,1.0,0,massA=1.18e-05 massB=1
p2,215,7,neutral,0,63,98,0.64,0.9956,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.29421,1.0,0,massA=0.294 massB=0.706
p2,933,31,neutral,0,51,151,0.29,0.8586,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00447,1.0,0,massA=0.00447 massB=0.996
p2,550,18,gain,0,41,61,0.58,0.8629,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04886,1.0,0,massA=0.951 massB=0.0489
p2,87,2,mixed,162,162,661,0.26,1.0609,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.85585,1.0,0,massA=0.856 massB=0.144
p2,733,24,gain,0,168,214,0.76,0.9681,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.52342,1.0,0,massA=0.523 massB=0.477
p2,1225,12,dominant,0,164,181,1.0,1.1037,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99835,1.0,0,massA=0.998 massB=0.00165
p2,526,17,gain,0,117,362,0.42,1.2995,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01406,1.0,0,massA=0.986 massB=0.0141
p2,307,10,neutral,0,111,278,0.58,1.4526,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00806,1.0,0,massA=0.00806 massB=0.992
p2,29,0,mixed,186,186,984,0.26,1.3755,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9939,1.0,0,massA=0.994 massB=0.0061
p2,1027,34,neutral,0,52,96,0.63,1.1631,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03021,1.0,0,massA=0.0302 massB=0.97
p2,1236,18,dominant,0,41,88,1.0,2.1463,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98718,1.0,0,massA=0.0128 massB=0.987
p2,294,9,mixed,49,49,153,0.26,0.8118,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89625,1.0,0,massA=0.104 massB=0.896
p2,65,2,neutral,0,162,661,0.26,1.0609,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.09269,1.0,0,massA=0.0927 massB=0.907
p2,436,14,gain,0,81,201,0.68,1.6874,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.14034,1.0,0,massA=0.86 massB=0.14
p2,645,21,gain,0,106,206,0.73,1.4187,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99194,1.0,0,massA=0.992 massB=0.00806
p2,1008,33,gain,0,142,446,0.53,1.6646,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.20181,1.0,0,massA=0.798 massB=0.202
p2,258,8,gain,0,62,263,0.33,1.3998,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01542,1.0,0,massA=0.985 massB=0.0154
p2,339,11,neutral,0,54,68,0.81,1.02,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.16027,1.0,0,massA=0.16 massB=0.84
p2,378,12,gain,0,164,541,0.38,1.2535,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.14415,1.0,0,massA=0.856 massB=0.144
p2,901,30,neutral,0,149,447,0.26,0.78,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00218,1.0,0,massA=0.00218 massB=0.998
p2,957,31,mixed,51,51,151,0.29,0.8586,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.92192,1.0,0,massA=0.922 massB=0.0781
p2,583,19,gain,0,64,122,0.49,0.9341,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.09535,1.0,0,massA=0.0953 massB=0.905
p2,43,1,gain,0,58,116,0.66,1.32,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.73716,1.0,0,massA=0.737 massB=0.263
p2,617,20,gain,0,186,266,0.63,0.901,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.5851,1.0,0,massA=0.585 massB=0.415
p2,1031,34,gain,0,52,96,0.63,1.1631,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06188,0.99997,0,massA=0.0619 massB=0.938
p2,1065,35,gain,0,91,133,0.68,0.9938,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97156,1.0,0,massA=0.972 massB=0.0284
p2,213,7,neutral,0,63,98,0.64,0.9956,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.26284,1.0,0,massA=0.263 massB=0.737
p2,326,10,mixed,111,111,278,0.58,1.4526,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9958,1.0,0,massA=0.0042 massB=0.996
p2,554,18,gain,0,41,61,0.58,0.8629,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.18243,1.0,0,massA=0.818 massB=0.182
p2,457,15,neutral,0,82,113,0.74,1.0198,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00913,1.0,0,massA=0.00913 massB=0.991
p2,1157,38,gain,0,183,609,0.38,1.2646,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.2227,1.0,0,massA=0.223 massB=0.777
p2,585,19,gain,0,64,122,0.49,0.9341,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.53121,1.0,0,massA=0.531 massB=0.469
p2,1149,38,neutral,0,183,609,0.38,1.2646,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.20181,1.0,0,massA=0.202 massB=0.798
p2,1154,38,gain,0,183,609,0.38,1.2646,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.05185,1.0,0,massA=0.948 massB=0.0518
p2,483,16,neutral,0,139,234,0.6,1.0101,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00735,1.0,0,massA=0.00735 massB=0.993
p2,962,32,neutral,0,131,236,0.57,1.0269,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.95663,1.0,0,massA=0.0434 massB=0.957
p2,603,20,neutral,0,186,266,0.63,0.901,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03733,1.0,0,massA=0.0373 massB=0.963
p2,741,24,mixed,168,168,214,0.76,0.9681,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99641,1.0,0,massA=0.996 massB=0.00359
p2,674,22,gain,0,81,163,0.72,1.4489,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.32767,1.0,0,massA=0.672 massB=0.328
p2,471,15,mixed,82,82,113,0.74,1.0198,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95532,1.0,0,massA=0.955 massB=0.0447
p2,1046,34,mixed,52,52,96,0.63,1.1631,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9958,1.0,0,massA=0.0042 massB=0.996
p2,286,9,gain,0,49,153,0.26,0.8118,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06755,1.0,0,massA=0.932 massB=0.0675
p2,1207,3,dominant,0,46,58,1.0,1.2609,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99825,1.0,0,massA=0.998 massB=0.00175
p2,1139,37,mixed,151,151,252,0.68,1.1348,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99641,1.0,0,massA=0.996 massB=0.00359
p2,1188,39,gain,0,178,567,0.32,1.0193,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06755,1.0,0,massA=0.932 massB=0.0675
p2,1111,37,neutral,0,151,252,0.68,1.1348,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03733,1.0,0,massA=0.0373 massB=0.963
p2,1151,38,gain,0,183,609,0.38,1.2646,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03114,0.99999,0,massA=0.0311 massB=0.969
p2,1255,27,dominant,0,166,204,1.0,1.2289,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99945,1.0,0,massA=0.999 massB=0.000553
p2,848,28,neutral,0,132,181,0.76,1.0421,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98831,1.0,0,massA=0.0117 massB=0.988
p2,875,29,neutral,0,79,81,0.83,0.851,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.18713,1.0,0,massA=0.187 massB=0.813
p2,544,18,neutral,0,41,61,0.58,0.8629,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9466,1.0,0,massA=0.0534 massB=0.947
p2,584,19,gain,0,64,122,0.49,0.9341,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.1128,1.0,0,massA=0.887 massB=0.113
p2,0,0,neutral,0,186,984,0.26,1.3755,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.8439,1.0,0,massA=0.156 massB=0.844
p2,23,0,mixed,186,186,984,0.26,1.3755,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.78793,1.0,0,massA=0.788 massB=0.212
p2,1081,36,neutral,0,98,227,0.47,1.0887,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0061,1.0,0,massA=0.0061 massB=0.994
p2,1016,33,mixed,142,142,446,0.53,1.6646,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99768,1.0,0,massA=0.00232 massB=0.998
p2,776,25,mixed,124,124,207,0.76,1.2687,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9958,1.0,0,massA=0.0042 massB=0.996
p2,1019,33,mixed,142,142,446,0.53,1.6646,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99863,1.0,0,massA=0.999 massB=0.00137
p2,659,21,mixed,106,106,206,0.73,1.4187,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99867,1.0,0,massA=0.999 massB=0.00133
p2,735,24,gain,0,168,214,0.76,0.9681,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99553,1.0,0,massA=0.996 massB=0.00447
p2,736,24,gain,0,168,214,0.76,0.9681,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.1561,1.0,0,massA=0.844 massB=0.156
p2,329,10,mixed,111,111,278,0.58,1.4526,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99702,1.0,0,massA=0.997 massB=0.00298
p2,786,26,neutral,0,59,151,0.36,0.9214,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98901,1.0,0,massA=0.011 massB=0.989
p2,743,24,mixed,168,168,214,0.76,0.9681,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99768,1.0,0,massA=0.998 massB=0.00232
p2,548,18,neutral,0,41,61,0.58,0.8629,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99897,1.0,0,massA=0.00103 massB=0.999
p2,81,2,mixed,162,162,661,0.26,1.0609,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.92841,1.0,0,massA=0.928 massB=0.0716
p2,404,13,gain,0,72,88,0.64,0.7822,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.28777,1.0,0,massA=0.712 massB=0.288
p2,312,10,gain,0,111,278,0.58,1.4526,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.17781,1.0,0,massA=0.822 massB=0.178
p2,1007,33,gain,0,142,446,0.53,1.6646,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.34158,1.0,0,massA=0.342 massB=0.658
p2,769,25,gain,0,124,207,0.76,1.2687,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.56985,1.0,0,massA=0.57 massB=0.43
p2,1191,39,mixed,178,178,567,0.32,1.0193,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.8808,1.0,0,massA=0.881 massB=0.119
p2,170,5,mixed,162,162,381,0.46,1.0819,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.63703,1.0,0,massA=0.363 massB=0.637
p2,590,19,mixed,64,64,122,0.49,0.9341,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.56218,1.0,0,massA=0.438 massB=0.562
p2,481,16,neutral,0,139,234,0.6,1.0101,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0061,1.0,0,massA=0.0061 massB=0.994
p2,1216,8,dominant,0,62,121,1.0,1.9516,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.93991,1.0,0,massA=0.0601 massB=0.94
p2,438,14,gain,0,81,201,0.68,1.6874,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.50781,1.0,0,massA=0.492 massB=0.508
p2,149,4,mixed,29,29,71,0.55,1.3466,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99813,1.0,0,massA=0.998 massB=0.00187
p2,1259,29,dominant,0,79,118,1.0,1.4937,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99999,1.0,0,massA=1 massB=6.44e-06
p2,250,8,gain,0,62,263,0.33,1.3998,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01542,1.0,0,massA=0.985 massB=0.0154
p2,366,12,neutral,0,164,541,0.38,1.2535,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98309,1.0,0,massA=0.0169 massB=0.983
p2,1104,36,mixed,98,98,227,0.47,1.0887,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.76065,1.0,0,massA=0.239 massB=0.761
p2,958,31,mixed,51,51,151,0.29,0.8586,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98409,1.0,0,massA=0.0159 massB=0.984
p2,225,7,gain,0,63,98,0.64,0.9956,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98935,1.0,0,massA=0.989 massB=0.0107
p2,1063,35,gain,0,91,133,0.68,0.9938,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.32767,1.0,0,massA=0.328 massB=0.672
p2,1054,35,neutral,0,91,133,0.68,0.9938,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.75491,1.0,0,massA=0.245 massB=0.755
p2,551,18,gain,0,41,61,0.58,0.8629,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02162,0.99998,0,massA=0.0216 massB=0.978
p2,706,23,gain,0,91,626,0.23,1.5822,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00371,1.0,0,massA=0.996 massB=0.00371
p2,1226,13,dominant,0,72,119,1.0,1.6528,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.94499,1.0,0,massA=0.055 massB=0.945
p2,1238,19,dominant,0,64,91,1.0,1.4219,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.43782,1.0,0,massA=0.562 massB=0.438
p2,1024,34,neutral,0,52,96,0.63,1.1631,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.8439,1.0,0,massA=0.156 massB=0.844
p2,948,31,gain,0,51,151,0.29,0.8586,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01542,1.0,0,massA=0.985 massB=0.0154
p2,180,6,neutral,0,94,101,0.71,0.7629,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96267,1.0,0,massA=0.0373 massB=0.963
p2,1070,35,mixed,91,91,133,0.68,0.9938,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.47658,1.0,0,massA=0.523 massB=0.477
p2,1123,37,gain,0,151,252,0.68,1.1348,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.73106,1.0,0,massA=0.731 massB=0.269
p2,668,22,neutral,0,81,163,0.72,1.4489,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99745,1.0,0,massA=0.00255 massB=0.997
p2,1112,37,neutral,0,151,252,0.68,1.1348,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.91244,1.0,0,massA=0.0876 massB=0.912
p2,1272,36,dominant,0,98,155,1.0,1.5816,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99242,1.0,0,massA=0.00758 massB=0.992
p2,567,18,mixed,41,41,61,0.58,0.8629,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99673,1.0,0,massA=0.997 massB=0.00327
p2,1109,36,mixed,98,98,227,0.47,1.0887,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99813,1.0,0,massA=0.998 massB=0.00187
p2,826,27,gain,0,166,433,0.53,1.3825,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.05185,1.0,0,massA=0.948 massB=0.0518
p2,37,1,neutral,0,58,116,0.66,1.32,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02676,1.0,0,massA=0.0268 massB=0.973
p2,192,6,gain,0,94,101,0.71,0.7629,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.34865,1.0,0,massA=0.651 massB=0.349
p2,1009,33,gain,0,142,446,0.53,1.6646,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.40733,1.0,0,massA=0.407 massB=0.593
p2,1229,14,dominant,0,81,135,1.0,1.6667,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99995,1.0,0,massA=1 massB=5.48e-05
p2,6,0,neutral,0,186,984,0.26,1.3755,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9263,1.0,0,massA=0.0737 massB=0.926
p2,1183,39,gain,0,178,567,0.32,1.0193,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06755,1.0,0,massA=0.0675 massB=0.932
p2,61,2,neutral,0,162,661,0.26,1.0609,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0024,1.0,0,massA=0.0024 massB=0.998
p2,555,18,gain,0,41,61,0.58,0.8629,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95915,1.0,0,massA=0.959 massB=0.0408
p2,979,32,gain,0,131,236,0.57,1.0269,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.52342,1.0,0,massA=0.523 massB=0.477
p2,530,17,mixed,117,117,362,0.42,1.2995,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.64423,1.0,0,massA=0.356 massB=0.644
p2,1091,36,gain,0,98,227,0.47,1.0887,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01282,0.99999,0,massA=0.0128 massB=0.987
